origin,strategy,communication_noise_multiplier,local_noise,communication_primitive,num_qubits,circuit_depth,partitioned_depth,num_partitions_requested,num_partitions_tested,noise_free_expectation,noisy_expectation,zne_expectation,noisy_error,zne_error,error_reduction,partition_time,shots,seed
dj_indep_11q,no,1.0,0.01,tp,11,12,38,3,3,-0.010000000000000009,0.06999999999999998,0.058,0.07999999999999999,0.068,0.1499999999999998,0.0016629695892333984,200,
dj_indep_11q,no,1.0,0.01,tp,11,12,32,4,4,0.040000000000000036,-0.009999999999999998,-0.08800000000000006,0.05000000000000003,0.1280000000000001,-1.5600000000000007,0.0017039775848388672,200,
dj_indep_11q,no,1.0,0.01,tp,11,12,32,5,5,0.07,0.1,-0.13599999999999998,0.03,0.206,-5.866666666666666,0.0017101764678955078,200,
dj_indep_11q,no,1.0,0.01,tp,11,12,35,6,6,0.06000000000000005,0.11000000000000003,-5.546912248661875e-17,0.049999999999999975,0.06000000000000011,-0.2000000000000028,0.00186920166015625,200,
dj_indep_11q,no,1.1,0.01,tp,11,12,31,1,1,-0.06000000000000005,-0.92,-0.9559999999999998,0.86,0.8959999999999998,-0.04186046511627885,0.0008058547973632812,200,
dj_indep_11q,no,1.1,0.01,tp,11,12,29,2,2,-0.050000000000000044,-0.019999999999999987,0.04199999999999998,0.030000000000000058,0.09200000000000003,-2.0666666666666615,0.0013799667358398438,200,
dj_indep_11q,no,1.1,0.01,tp,11,12,38,3,3,0.050000000000000044,-0.029999999999999995,0.08200000000000006,0.08000000000000004,0.032000000000000015,0.6000000000000001,0.0016448497772216797,200,
dj_indep_11q,no,1.1,0.01,tp,11,12,32,4,4,-0.020000000000000018,-0.07999999999999999,-0.061999999999999944,0.05999999999999997,0.041999999999999926,0.3000000000000009,0.0016770362854003906,200,
dj_indep_11q,no,1.1,0.01,tp,11,12,32,5,5,0.12000000000000005,-0.05999999999999999,0.06600000000000002,0.18000000000000005,0.054000000000000034,0.6999999999999998,0.0017228126525878906,200,
dj_indep_11q,no,1.1,0.01,tp,11,12,35,6,6,0.030000000000000027,-0.08000000000000003,-0.034,0.11000000000000006,0.06400000000000003,0.4181818181818182,0.0017409324645996094,200,
dj_indep_11q,no,1.2,0.01,tp,11,12,31,1,1,-0.06000000000000005,-0.92,-0.9859999999999997,0.86,0.9259999999999996,-0.07674418604651118,0.0008611679077148438,200,
dj_indep_11q,no,1.2,0.01,tp,11,12,29,2,2,0.030000000000000027,-0.05000000000000001,0.07599999999999997,0.08000000000000004,0.045999999999999944,0.425000000000001,0.0015811920166015625,200,
dj_indep_11q,no,1.2,0.01,tp,11,12,38,3,3,-0.07,0.09,0.14200000000000007,0.16,0.21200000000000008,-0.32500000000000046,0.0017011165618896484,200,
dj_indep_11q,no,1.2,0.01,tp,11,12,32,4,4,0.06000000000000005,-0.02,-0.03999999999999998,0.08000000000000006,0.10000000000000003,-0.24999999999999953,0.0017979145050048828,200,
dj_indep_11q,no,1.2,0.01,tp,11,12,32,5,5,0.050000000000000044,-0.08,0.06799999999999994,0.13000000000000006,0.01799999999999989,0.8615384615384625,0.0017998218536376953,200,
dj_indep_11q,no,1.2,0.01,tp,11,12,35,6,6,0.030000000000000027,0.030000000000000002,-0.04199999999999999,2.42861286636753e-17,0.07200000000000001,-2964655297560463.0,0.0017690658569335938,200,
dj_indep_11q,no,1.0,0.015,tp,11,12,31,1,1,-0.08000000000000002,-0.86,-0.9600000000000002,0.78,0.8800000000000001,-0.1282051282051283,0.0008325576782226562,200,
dj_indep_11q,no,1.0,0.015,tp,11,12,29,2,2,-0.050000000000000044,-0.06999999999999999,-0.13599999999999993,0.01999999999999995,0.08599999999999988,-3.300000000000005,0.0013971328735351562,200,
dj_indep_11q,no,1.0,0.015,tp,11,12,38,3,3,0.050000000000000044,0.08,0.07600000000000014,0.029999999999999957,0.026000000000000092,0.13333333333332903,0.0017769336700439453,200,
dj_indep_11q,no,1.0,0.015,tp,11,12,32,4,4,-0.020000000000000018,0.019999999999999997,-0.10000000000000006,0.040000000000000015,0.08000000000000004,-1.0000000000000004,0.0017039775848388672,200,
dj_indep_11q,no,1.0,0.015,tp,11,12,32,5,5,0.030000000000000027,0.15000000000000008,0.025999999999999898,0.12000000000000005,0.0040000000000001285,0.9666666666666656,0.0017180442810058594,200,
dj_indep_11q,no,1.0,0.015,tp,11,12,35,6,6,-0.040000000000000036,-0.09999999999999996,0.036000000000000004,0.05999999999999993,0.07600000000000004,-0.26666666666666883,0.0018198490142822266,200,
dj_indep_11q,no,1.1,0.015,tp,11,12,31,1,1,-0.040000000000000036,-0.9,-0.932,0.86,0.892,-0.03720930232558143,0.0007936954498291016,200,
dj_indep_11q,no,1.1,0.015,tp,11,12,29,2,2,-0.10000000000000003,0.09,0.10599999999999998,0.19000000000000003,0.20600000000000002,-0.08421052631578939,0.0014352798461914062,200,
dj_indep_11q,no,1.1,0.015,tp,11,12,38,3,3,-0.020000000000000018,-0.08000000000000002,-0.0760000000000001,0.06,0.05600000000000008,0.06666666666666535,0.0017809867858886719,200,
dj_indep_11q,no,1.1,0.015,tp,11,12,32,4,4,0.040000000000000036,-1.734723475976807e-18,0.10000000000000002,0.040000000000000036,0.059999999999999984,-0.4999999999999983,0.0015048980712890625,200,
dj_indep_11q,no,1.1,0.015,tp,11,12,32,5,5,0.040000000000000036,-0.04,-0.02999999999999992,0.08000000000000004,0.06999999999999995,0.12500000000000108,0.0015799999237060547,200,
dj_indep_11q,no,1.1,0.015,tp,11,12,35,6,6,-0.010000000000000009,-0.04,-0.11400000000000009,0.029999999999999992,0.10400000000000008,-2.4666666666666703,0.0017490386962890625,200,
dj_indep_11q,no,1.2,0.015,tp,11,12,31,1,1,0.040000000000000036,-0.9199999999999999,-0.9020000000000005,0.96,0.9420000000000005,0.01874999999999944,0.0008180141448974609,200,
dj_indep_11q,no,1.2,0.015,tp,11,12,29,2,2,-0.030000000000000027,-0.029999999999999968,-0.043999999999999935,5.898059818321144e-17,0.013999999999999908,-237366192124936.53,0.0013897418975830078,200,
dj_indep_11q,no,1.2,0.015,tp,11,12,38,3,3,-0.10000000000000003,-0.010000000000000016,0.1920000000000001,0.09000000000000002,0.29200000000000015,-2.2444444444444454,0.0016338825225830078,200,
dj_indep_11q,no,1.2,0.015,tp,11,12,32,4,4,-0.020000000000000018,0.11000000000000004,0.10199999999999997,0.13000000000000006,0.12199999999999998,0.0615384615384621,0.0016541481018066406,200,
dj_indep_11q,no,1.2,0.015,tp,11,12,32,5,5,-0.08000000000000002,-0.009999999999999998,0.09000000000000001,0.07000000000000002,0.17000000000000004,-1.4285714285714284,0.001714944839477539,200,
dj_indep_11q,no,1.2,0.015,tp,11,12,35,6,6,-0.09000000000000002,-0.030000000000000002,0.016000000000000018,0.060000000000000026,0.10600000000000004,-0.7666666666666666,0.0017561912536621094,200,
dj_indep_11q,no,1.0,0.02,tp,11,12,31,1,1,-0.09000000000000002,-0.8799999999999999,-0.8680000000000004,0.7899999999999998,0.7780000000000005,0.015189873417720693,0.0008089542388916016,200,
dj_indep_11q,no,1.0,0.02,tp,11,12,29,2,2,0.08000000000000002,-0.029999999999999992,0.17200000000000007,0.11000000000000001,0.09200000000000005,0.16363636363636325,0.0014410018920898438,200,
dj_indep_11q,no,1.0,0.02,tp,11,12,38,3,3,0.08000000000000002,-0.020000000000000004,0.2080000000000001,0.10000000000000002,0.12800000000000009,-0.28000000000000064,0.0016810894012451172,200,
dj_indep_11q,no,1.0,0.02,tp,11,12,32,4,4,0.040000000000000036,-0.04,0.025999999999999968,0.08000000000000004,0.014000000000000068,0.8249999999999993,0.0015790462493896484,200,
