grover-noancilla_nativegates_ibm_opt0_3q,global,1.2,0.02,cat,3,29,60,2,2,-1.0,-0.05999999999999998,-0.050000000000000086,0.9400000000000001,0.95,-0.010638297872340316,0.004210948944091797,200,
grover-noancilla_nativegates_ibm_opt0_2q,global,1.0,0.001,cat,2,3,10,2,2,0.09000000000000002,-0.04000000000000002,-0.018,0.13000000000000006,0.10800000000000003,0.1692307692307694,0.0007648468017578125,200,
grover-noancilla_nativegates_ibm_opt0_2q,global,1.1,0.001,cat,2,3,10,2,2,-0.18,-0.13999999999999996,0.11800000000000004,0.040000000000000036,0.29800000000000004,-6.449999999999995,0.0006518363952636719,200,
grover-noancilla_nativegates_ibm_opt0_2q,global,1.2,0.001,cat,2,3,10,2,2,0.010000000000000009,-0.020000000000000018,0.05999999999999999,0.030000000000000027,0.04999999999999998,-0.6666666666666646,0.0007119178771972656,200,
grover-noancilla_nativegates_ibm_opt0_2q,global,1.0,0.005,cat,2,3,10,2,2,-0.050000000000000044,-0.06000000000000004,-0.006000000000000017,0.009999999999999995,0.044000000000000025,-3.400000000000005,0.0006504058837890625,200,
grover-noancilla_nativegates_ibm_opt0_2q,global,1.1,0.005,cat,2,3,10,2,2,-0.040000000000000036,0.020000000000000004,-0.001999999999999997,0.06000000000000004,0.03800000000000004,0.3666666666666664,0.0005900859832763672,200,
grover-noancilla_nativegates_ibm_opt0_2q,global,1.2,0.005,cat,2,3,10,2,2,-0.050000000000000044,0.020000000000000018,0.018000000000000047,0.07000000000000006,0.06800000000000009,0.028571428571428175,0.0006721019744873047,200,
grover-noancilla_nativegates_ibm_opt0_2q,global,1.0,0.01,cat,2,3,10,2,2,-0.11000000000000004,0.010000000000000009,0.06399999999999993,0.12000000000000005,0.174,-0.4499999999999993,0.0007507801055908203,200,
grover-noancilla_nativegates_ibm_opt0_2q,global,1.1,0.01,cat,2,3,10,2,2,-0.020000000000000018,0.06999999999999998,0.06200000000000007,0.09,0.08200000000000009,0.0888888888888879,0.0006430149078369141,200,
grover-noancilla_nativegates_ibm_opt0_2q,global,1.2,0.01,cat,2,3,10,2,2,0.050000000000000044,-0.06999999999999998,-0.07799999999999993,0.12000000000000002,0.12799999999999997,-0.06666666666666625,0.0008072853088378906,200,
grover-noancilla_nativegates_ibm_opt0_2q,global,1.0,0.015,cat,2,3,10,2,2,0.050000000000000044,-0.06999999999999999,0.16799999999999995,0.12000000000000004,0.11799999999999991,0.016666666666667718,0.0007078647613525391,200,
grover-noancilla_nativegates_ibm_opt0_2q,global,1.1,0.015,cat,2,3,10,2,2,0.06000000000000005,-0.01999999999999999,-0.003999999999999961,0.08000000000000004,0.06400000000000002,0.20000000000000023,0.0006301403045654297,200,
grover-noancilla_nativegates_ibm_opt0_2q,global,1.2,0.015,cat,2,3,10,2,2,0.22999999999999998,0.03999999999999998,0.07799999999999993,0.19,0.15200000000000005,0.19999999999999973,0.0006518363952636719,200,
grover-noancilla_nativegates_ibm_opt0_2q,global,1.0,0.02,cat,2,3,10,2,2,0.020000000000000018,-0.07000000000000003,0.12599999999999997,0.09000000000000005,0.10599999999999996,-0.1777777777777766,0.0005919933319091797,200,
grover-noancilla_nativegates_ibm_opt0_2q,global,1.1,0.02,cat,2,3,10,2,2,-0.030000000000000027,-0.009999999999999953,0.019999999999999914,0.020000000000000073,0.04999999999999994,-1.4999999999999878,0.0005738735198974609,200,
grover-noancilla_nativegates_ibm_opt0_2q,global,1.2,0.02,cat,2,3,10,2,2,-0.08000000000000002,-0.040000000000000036,-0.010000000000000016,0.03999999999999998,0.07,-0.750000000000001,0.0006859302520751953,200,
