origin,strategy,communication_noise_multiplier,local_noise,communication_primitive,num_qubits,circuit_depth,partitioned_depth,num_partitions_requested,num_partitions_tested,noise_free_expectation,noisy_expectation,zne_expectation,noisy_error,zne_error,error_reduction,partition_time,shots,seed
dj_indep_3q,global,1.1,0.015,cat,3,4,8,2,2,-0.020000000000000018,0.02000000000000003,0.061999999999999944,0.04000000000000005,0.08199999999999996,-1.0499999999999965,0.001203298568725586,200,
dj_indep_3q,global,1.2,0.015,cat,3,4,8,2,2,0.040000000000000036,-0.08000000000000003,-0.132,0.12000000000000006,0.17200000000000004,-0.4333333333333329,0.0010881423950195312,200,
dj_indep_3q,global,1.0,0.02,cat,3,4,8,2,2,0.10000000000000003,-0.05,0.09399999999999996,0.15000000000000002,0.006000000000000075,0.9599999999999996,0.0010640621185302734,200,
dj_indep_3q,global,1.1,0.02,cat,3,4,8,2,2,-0.040000000000000036,-0.039999999999999994,0.178,4.163336342344337e-17,0.21800000000000003,-5236185166756096.0,0.0010750293731689453,200,
dj_indep_3q,global,1.2,0.02,cat,3,4,8,2,2,-0.020000000000000018,0.06,-0.017999999999999985,0.08000000000000002,0.002000000000000033,0.9749999999999996,0.0011429786682128906,200,
dj_indep_5q,global,1.0,0.001,cat,5,6,13,2,2,-0.010000000000000009,-0.03,-0.08800000000000001,0.01999999999999999,0.078,-2.900000000000002,0.001516103744506836,200,
dj_indep_5q,global,1.0,0.001,cat,5,6,14,4,4,-0.11000000000000004,0.06000000000000001,-0.011999999999999898,0.17000000000000004,0.09800000000000014,0.42352941176470515,0.0016446113586425781,200,
dj_indep_5q,global,1.1,0.001,cat,5,6,13,2,2,0.0,0.13999999999999999,0.08200000000000002,0.13999999999999999,0.08200000000000002,0.4142857142857141,0.0015461444854736328,200,
dj_indep_5q,global,1.1,0.001,cat,5,6,14,4,4,0.020000000000000018,-2.7755575615628914e-17,0.06799999999999999,0.020000000000000046,0.04799999999999997,-1.3999999999999932,0.001641988754272461,200,
dj_indep_5q,global,1.2,0.001,cat,5,6,13,2,2,-0.11000000000000004,0.14,0.025999999999999975,0.25000000000000006,0.136,0.45600000000000007,0.0016520023345947266,200,
dj_indep_5q,global,1.2,0.001,cat,5,6,14,4,4,0.010000000000000009,0.020000000000000004,0.13399999999999995,0.009999999999999995,0.12399999999999994,-11.4,0.0016100406646728516,200,
dj_indep_5q,global,1.0,0.005,cat,5,6,13,2,2,0.11000000000000004,-0.17000000000000007,0.03200000000000012,0.28000000000000014,0.07799999999999993,0.7214285714285719,0.0015001296997070312,200,
dj_indep_5q,global,1.0,0.005,cat,5,6,14,4,4,0.030000000000000027,0.10000000000000005,0.03399999999999986,0.07000000000000002,0.00399999999999983,0.9428571428571454,0.001493215560913086,200,
dj_indep_5q,global,1.1,0.005,cat,5,6,13,2,2,0.0,-0.009999999999999981,0.152,0.009999999999999981,0.152,-14.200000000000028,0.0014519691467285156,200,
dj_indep_5q,global,1.1,0.005,cat,5,6,14,4,4,0.06000000000000005,-0.030000000000000013,-0.04999999999999998,0.09000000000000007,0.11000000000000004,-0.2222222222222218,0.0016248226165771484,200,
dj_indep_5q,global,1.2,0.005,cat,5,6,13,2,2,0.0,0.049999999999999975,0.11199999999999992,0.049999999999999975,0.11199999999999992,-1.2399999999999995,0.001422882080078125,200,
dj_indep_5q,global,1.2,0.005,cat,5,6,14,4,4,-0.010000000000000009,0.049999999999999975,0.12200000000000004,0.059999999999999984,0.13200000000000006,-1.2000000000000015,0.0015406608581542969,200,
dj_indep_5q,global,1.0,0.01,cat,5,6,13,2,2,-0.040000000000000036,0.03999999999999993,-0.006000000000000026,0.07999999999999996,0.03400000000000001,0.5749999999999996,0.0014929771423339844,200,
dj_indep_5q,global,1.0,0.01,cat,5,6,14,4,4,-0.050000000000000044,0.010000000000000023,-0.12000000000000002,0.06000000000000007,0.06999999999999998,-0.16666666666666502,0.0014808177947998047,200,
dj_indep_5q,global,1.1,0.01,cat,5,6,13,2,2,0.13999999999999996,-0.13999999999999999,-0.03999999999999998,0.2799999999999999,0.17999999999999994,0.35714285714285715,0.0015249252319335938,200,
dj_indep_5q,global,1.1,0.01,cat,5,6,14,4,4,-0.020000000000000018,-0.09999999999999999,-0.04399999999999997,0.07999999999999997,0.023999999999999952,0.7000000000000005,0.0019147396087646484,200,
dj_indep_5q,global,1.2,0.01,cat,5,6,13,2,2,0.020000000000000018,0.04999999999999999,-0.014000000000000016,0.02999999999999997,0.03400000000000003,-0.13333333333333544,0.0016019344329833984,200,
dj_indep_5q,global,1.2,0.01,cat,5,6,14,4,4,0.09000000000000002,0.01999999999999995,0.021999999999999995,0.07000000000000008,0.06800000000000003,0.02857142857142916,0.0015497207641601562,200,
dj_indep_5q,global,1.0,0.015,cat,5,6,13,2,2,0.0,-0.010000000000000009,-0.0959999999999999,0.010000000000000009,0.0959999999999999,-8.599999999999982,0.0015339851379394531,200,
dj_indep_5q,global,1.0,0.015,cat,5,6,14,4,4,0.020000000000000018,-0.009999999999999998,-0.14399999999999996,0.030000000000000016,0.16399999999999998,-4.466666666666662,0.0014679431915283203,200,
dj_indep_5q,global,1.1,0.015,cat,5,6,13,2,2,0.0,0.020000000000000087,-0.01200000000000001,0.020000000000000087,0.01200000000000001,0.4000000000000021,0.0014917850494384766,200,
dj_indep_5q,global,1.1,0.015,cat,5,6,14,4,4,0.09000000000000002,0.07999999999999999,-0.166,0.010000000000000037,0.256,-24.599999999999905,0.001474142074584961,200,
dj_indep_5q,global,1.2,0.015,cat,5,6,13,2,2,0.020000000000000018,0.08,-0.07399999999999993,0.059999999999999984,0.09399999999999994,-0.5666666666666662,0.00146484375,200,
dj_indep_5q,global,1.2,0.015,cat,5,6,14,4,4,0.0,0.0,-0.02199999999999997,0.0,0.02199999999999997,,0.0015361309051513672,200,
dj_indep_5q,global,1.0,0.02,cat,5,6,13,2,2,0.040000000000000036,-0.05,-0.017999999999999836,0.09000000000000004,0.05799999999999987,0.35555555555555723,0.001544952392578125,200,
dj_indep_5q,global,1.0,0.02,cat,5,6,14,4,4,0.030000000000000027,-0.029999999999999978,-0.024000000000000136,0.060000000000000005,0.05400000000000016,0.09999999999999742,0.0014967918395996094,200,
dj_indep_5q,global,1.1,0.02,cat,5,6,13,2,2,-0.050000000000000044,0.0,-0.12400000000000007,0.050000000000000044,0.07400000000000002,-0.47999999999999915,0.0014472007751464844,200,
dj_indep_5q,global,1.1,0.02,cat,5,6,14,4,4,0.050000000000000044,-0.07000000000000002,0.19000000000000006,0.12000000000000006,0.14,-0.16666666666666616,0.0014808177947998047,200,
dj_indep_5q,global,1.2,0.02,cat,5,6,13,2,2,0.020000000000000018,-1.3877787807814457e-17,-0.06000000000000004,0.02000000000000003,0.08000000000000006,-2.9999999999999964,0.0014812946319580078,200,
dj_indep_5q,global,1.2,0.02,cat,5,6,14,4,4,0.08000000000000002,0.05000000000000002,0.0740000000000001,0.03,0.005999999999999922,0.8000000000000026,0.0014729499816894531,200,
dj_indep_9q,global,1.0,0.001,cat,9,10,23,2,2,0.06000000000000005,-0.12999999999999998,-0.05599999999999994,0.19000000000000003,0.11599999999999999,0.38947368421052647,0.002349853515625,200,
dj_indep_9q,global,1.0,0.001,cat,9,10,25,4,4,-0.07,0.03999999999999995,-0.01599999999999996,0.10999999999999996,0.05400000000000005,0.5090909090909085,0.0027468204498291016,200,
dj_indep_9q,global,1.0,0.001,cat,9,10,26,6,6,0.13999999999999996,0.04999999999999999,-0.06599999999999999,0.08999999999999997,0.20599999999999996,-1.2888888888888892,0.003114938735961914,200,
dj_indep_9q,global,1.1,0.001,cat,9,10,23,2,2,0.09000000000000002,0.04000000000000001,0.05199999999999992,0.05000000000000002,0.0380000000000001,0.2399999999999982,0.002485990524291992,200,
dj_indep_9q,global,1.1,0.001,cat,9,10,25,4,4,-0.050000000000000044,-2.7755575615628914e-17,-0.1779999999999999,0.05000000000000002,0.12799999999999986,-1.5599999999999965,0.0024137496948242188,200,
dj_indep_9q,global,1.1,0.001,cat,9,10,26,6,6,-0.010000000000000009,0.08000000000000003,0.014000000000000025,0.09000000000000004,0.024000000000000035,0.7333333333333331,0.0026853084564208984,200,
dj_indep_9q,global,1.2,0.001,cat,9,10,23,2,2,0.09000000000000002,0.06,-0.028000000000000042,0.030000000000000027,0.11800000000000006,-2.933333333333332,0.0026407241821289062,200,
dj_indep_9q,global,1.2,0.001,cat,9,10,25,4,4,0.0,-0.08000000000000002,-0.106,0.08000000000000002,0.106,-0.3249999999999997,0.002705812454223633,200,
dj_indep_9q,global,1.2,0.001,cat,9,10,26,6,6,0.07,0.039999999999999994,0.007999999999999997,0.030000000000000013,0.06200000000000001,-1.0666666666666662,0.0025949478149414062,200,
dj_indep_9q,global,1.0,0.005,cat,9,10,23,2,2,-0.050000000000000044,-1.3877787807814457e-17,-0.08200000000000003,0.05000000000000003,0.03199999999999999,0.36000000000000065,0.00292205810546875,200,
dj_indep_9q,global,1.0,0.005,cat,9,10,25,4,4,-0.020000000000000018,-0.009999999999999995,0.009999999999999941,0.010000000000000023,0.029999999999999957,-1.999999999999989,0.0025594234466552734,200,
dj_indep_9q,global,1.0,0.005,cat,9,10,26,6,6,0.030000000000000027,0.05000000000000002,0.04400000000000005,0.01999999999999999,0.014000000000000026,0.2999999999999983,0.002568960189819336,200,
dj_indep_9q,global,1.1,0.005,cat,9,10,23,2,2,-0.14999999999999997,0.11000000000000001,-0.06999999999999997,0.26,0.08,0.6923076923076923,0.0024881362915039062,200,
dj_indep_9q,global,1.1,0.005,cat,9,10,25,4,4,-0.09000000000000002,6.938893903907228e-17,-0.04400000000000005,0.0900000000000001,0.04599999999999997,0.48888888888888976,0.0035829544067382812,200,
dj_indep_9q,global,1.1,0.005,cat,9,10,26,6,6,0.09000000000000002,0.01999999999999994,0.1500000000000001,0.07000000000000009,0.06000000000000008,0.1428571428571428,0.0026979446411132812,200,
dj_indep_9q,global,1.2,0.005,cat,9,10,23,2,2,0.07,-0.06000000000000004,0.059999999999999935,0.13000000000000006,0.010000000000000071,0.9230769230769226,0.002556324005126953,200,
